Beach_Name,Measurement_Date_And_Time,Water_Temperature,Turbidity,Transducer_Depth,Wave_Height,Wave_Period,Battery_Life
Ohio Street Beach,2017-07-21 17:00:00,23.8,1.36,1.570235000996614,0.187,3.0,12.5
Ohio Street Beach,2017-07-21 18:00:00,23.5,0.96,1.570235000996614,0.187,3.0,12.5
Ohio Street Beach,2017-07-21 19:00:00,23.7,3.34,1.570235000996614,0.187,3.0,12.5
Ohio Street Beach,2016-09-17 04:00:00,21.2,3.37,1.570235000996614,0.074,3.0,10.4
Calumet Beach,2016-09-17 05:00:00,22.1,1.9,1.570235000996614,0.109,2.0,10.0
Ohio Street Beach,2016-09-17 05:00:00,21.2,2.14,1.570235000996614,0.069,6.0,10.4
Calumet Beach,2016-09-17 06:00:00,22.0,2.27,1.570235000996614,0.105,9.0,10.0
Ohio Street Beach,2016-09-17 06:00:00,21.2,28.11,1.570235000996614,0.068,10.0,10.4
Calumet Beach,2016-09-17 07:00:00,22.0,2.18,1.570235000996614,0.098,3.0,9.9
Ohio Street Beach,2016-09-17 07:00:00,21.2,2.56,1.570235000996614,0.073,5.0,10.4
Calumet Beach,2016-09-17 08:00:00,22.0,2.11,1.570235000996614,0.12,2.0,9.9
Ohio Street Beach,2016-09-17 08:00:00,21.2,1.99,1.570235000996614,0.071,4.0,10.4
Calumet Beach,2016-09-17 09:00:00,22.0,2.04,1.570235000996614,0.118,4.0,9.9
Ohio Street Beach,2016-09-17 09:00:00,21.3,41.03,1.570235000996614,0.114,2.0,10.4
Calumet Beach,2016-09-17 10:00:00,22.1,2.42,1.570235000996614,0.121,7.0,9.9
Ohio Street Beach,2016-09-17 10:00:00,21.5,3.05,1.570235000996614,0.095,3.0,10.4
Calumet Beach,2016-09-17 11:00:00,22.3,6.11,1.570235000996614,0.141,3.0,9.9
Ohio Street Beach,2016-09-17 11:00:00,21.6,3.53,1.570235000996614,0.114,2.0,10.4
Calumet Beach,2016-09-17 12:00:00,22.5,1.71,1.570235000996614,0.138,3.0,9.7
Ohio Street Beach,2016-09-17 12:00:00,22.2,63.56,1.570235000996614,0.1,4.0,10.4
Ohio Street Beach,2017-06-17 22:00:00,16.6,0.61,1.570235000996614,0.187,3.0,9.8
Ohio Street Beach,2017-06-17 23:00:00,16.7,0.61,1.570235000996614,0.187,3.0,9.8
Ohio Street Beach,2017-06-18 00:00:00,16.8,0.49,1.570235000996614,0.187,3.0,9.8
Ohio Street Beach,2017-06-18 03:00:00,16.6,0.63,1.570235000996614,0.187,3.0,9.8
Ohio Street Beach,2017-06-18 04:00:00,16.5,0.62,1.570235000996614,0.187,3.0,9.8
Ohio Street Beach,2017-06-18 05:00:00,16.2,0.66,1.570235000996614,0.187,3.0,9.8
Ohio Street Beach,2017-06-18 06:00:00,16.0,0.59,1.570235000996614,0.187,3.0,9.7
Ohio Street Beach,2017-06-18 07:00:00,16.0,0.56,1.570235000996614,0.187,3.0,9.7
Ohio Street Beach,2017-06-18 08:00:00,16.1,0.47,1.570235000996614,0.187,3.0,9.7
Ohio Street Beach,2017-06-18 09:00:00,16.4,0.41,1.570235000996614,0.187,3.0,9.7
Ohio Street Beach,2017-06-18 10:00:00,17.2,0.56,1.570235000996614,0.187,3.0,9.7
Ohio Street Beach,2017-06-18 11:00:00,17.9,0.57,1.570235000996614,0.187,3.0,9.7
Ohio Street Beach,2017-06-18 12:00:00,18.0,0.55,1.570235000996614,0.187,3.0,9.7
Ohio Street Beach,2017-06-18 13:00:00,19.0,0.69,1.570235000996614,0.187,3.0,9.7
Ohio Street Beach,2017-06-18 14:00:00,18.6,0.94,1.570235000996614,0.187,3.0,9.7
Calumet Beach,2016-09-17 13:00:00,21.9,1.58,1.570235000996614,0.121,6.0,9.9
Ohio Street Beach,2016-09-17 13:00:00,22.2,44.22,1.570235000996614,0.138,3.0,10.4
Calumet Beach,2016-09-17 14:00:00,21.5,1.48,1.570235000996614,0.313,2.0,9.9
Ohio Street Beach,2016-09-17 14:00:00,22.1,5.61,1.570235000996614,0.132,3.0,10.4
Calumet Beach,2016-09-17 15:00:00,21.0,1.23,1.570235000996614,0.298,2.0,9.9
Ohio Street Beach,2016-09-17 15:00:00,22.3,21.42,1.570235000996614,0.152,3.0,10.4
Calumet Beach,2016-09-17 16:00:00,20.5,1.32,1.570235000996614,0.332,2.0,9.9
Ohio Street Beach,2016-09-17 16:00:00,22.2,2.23,1.570235000996614,0.145,3.0,10.4
Calumet Beach,2016-09-17 17:00:00,20.2,1.19,1.570235000996614,0.336,2.0,9.9
Ohio Street Beach,2016-09-17 17:00:00,22.3,18.83,1.570235000996614,0.15,3.0,10.4
Calumet Beach,2016-09-17 18:00:00,20.1,2.0,1.570235000996614,0.185,4.0,9.9
Ohio Street Beach,2016-09-17 18:00:00,21.7,11.63,1.570235000996614,0.125,2.0,10.4
Calumet Beach,2016-09-17 20:00:00,19.4,0.72,1.570235000996614,0.183,3.0,9.9
Ohio Street Beach,2016-09-17 20:00:00,21.7,9.64,1.570235000996614,0.147,4.0,10.4
Calumet Beach,2016-09-17 21:00:00,19.2,0.91,1.570235000996614,0.199,3.0,9.9
Ohio Street Beach,2016-09-17 21:00:00,21.6,3.9,1.570235000996614,0.107,3.0,10.4
Calumet Beach,2016-09-17 22:00:00,19.1,0.56,1.570235000996614,0.195,2.0,9.9
Ohio Street Beach,2016-09-17 22:00:00,21.5,6.38,1.570235000996614,0.113,3.0,10.4
Calumet Beach,2016-09-17 23:00:00,18.9,0.84,1.570235000996614,0.204,2.0,9.9
Ohio Street Beach,2016-09-17 23:00:00,21.4,14.74,1.570235000996614,0.114,2.0,10.4
Calumet Beach,2016-09-18 00:00:00,18.8,1.04,1.570235000996614,0.199,3.0,9.9
Ohio Street Beach,2016-09-18 00:00:00,21.3,2.61,1.570235000996614,0.08,3.0,10.4
Calumet Beach,2016-09-18 02:00:00,18.7,0.78,1.570235000996614,0.19,2.0,9.8
Ohio Street Beach,2016-09-18 02:00:00,21.1,12.92,1.570235000996614,0.096,3.0,10.4
Calumet Beach,2016-09-18 03:00:00,18.6,1.01,1.570235000996614,0.159,6.0,9.8
Ohio Street Beach,2016-09-18 03:00:00,21.0,19.06,1.570235000996614,0.177,3.0,10.4
Calumet Beach,2016-09-18 04:00:00,18.6,0.57,1.570235000996614,0.147,3.0,9.8
Ohio Street Beach,2016-09-18 04:00:00,20.9,2.01,1.570235000996614,0.088,3.0,10.3
Calumet Beach,2016-09-18 05:00:00,18.6,0.67,1.570235000996614,0.151,3.0,9.8
Ohio Street Beach,2016-09-18 05:00:00,20.8,1.69,1.570235000996614,0.101,2.0,10.3
Calumet Beach,2016-09-18 06:00:00,18.6,0.6,1.570235000996614,0.172,3.0,9.8
Ohio Street Beach,2016-09-18 06:00:00,20.7,2.07,1.570235000996614,0.144,2.0,10.3
Calumet Beach,2016-09-18 07:00:00,18.5,0.6,1.570235000996614,0.224,3.0,9.8
Ohio Street Beach,2016-09-18 07:00:00,20.5,7.14,1.570235000996614,0.151,3.0,10.3
Calumet Beach,2016-09-18 08:00:00,18.6,0.54,1.570235000996614,0.319,3.0,9.8
Ohio Street Beach,2016-09-18 08:00:00,20.6,1.59,1.570235000996614,0.168,3.0,10.3
Calumet Beach,2016-09-18 09:00:00,18.7,0.82,1.570235000996614,0.297,3.0,9.8
Ohio Street Beach,2016-09-18 09:00:00,20.7,1.55,1.570235000996614,0.166,3.0,10.3
Calumet Beach,2016-09-18 10:00:00,18.8,0.52,1.570235000996614,0.286,3.0,9.8
Ohio Street Beach,2016-09-18 10:00:00,20.9,1.6,1.570235000996614,0.177,3.0,10.3
Calumet Beach,2016-09-18 11:00:00,19.1,0.47,1.570235000996614,0.314,3.0,9.8
Ohio Street Beach,2016-09-18 11:00:00,21.2,1.48,1.570235000996614,0.148,3.0,10.3
Calumet Beach,2016-09-18 12:00:00,20.2,0.23,1.570235000996614,0.283,3.0,9.7
Ohio Street Beach,2016-09-18 12:00:00,21.4,1.41,1.570235000996614,0.178,3.0,10.3
Calumet Beach,2016-09-18 13:00:00,20.4,0.23,1.570235000996614,0.376,2.0,9.7
Ohio Street Beach,2016-09-18 13:00:00,21.9,1.79,1.570235000996614,0.177,3.0,10.3
Calumet Beach,2016-09-18 14:00:00,20.6,0.29,1.570235000996614,0.394,3.0,9.7
Ohio Street Beach,2016-09-18 14:00:00,22.2,1.71,1.570235000996614,0.183,3.0,10.3
Calumet Beach,2016-09-18 15:00:00,20.8,0.53,1.570235000996614,0.378,2.0,9.7
Ohio Street Beach,2016-09-18 15:00:00,22.1,1.7,1.570235000996614,0.178,3.0,10.3
Calumet Beach,2016-09-18 16:00:00,20.9,0.39,1.570235000996614,0.385,3.0,9.7
Ohio Street Beach,2016-09-18 16:00:00,21.8,1.62,1.570235000996614,0.165,3.0,10.3
Calumet Beach,2016-09-18 17:00:00,21.3,1.22,1.570235000996614,0.379,4.0,9.7
Ohio Street Beach,2016-09-18 17:00:00,21.3,1.58,1.570235000996614,0.156,2.0,10.3
Calumet Beach,2016-09-18 18:00:00,22.1,4.13,1.570235000996614,0.353,2.0,9.7
Ohio Street Beach,2016-09-18 18:00:00,21.1,16.94,1.570235000996614,0.151,3.0,10.3
Calumet Beach,2016-09-18 19:00:00,21.6,2.06,1.570235000996614,0.388,2.0,9.7
Ohio Street Beach,2016-09-18 19:00:00,20.7,7.45,1.570235000996614,0.173,2.0,10.3
Calumet Beach,2016-09-18 20:00:00,21.3,1.08,1.570235000996614,0.367,3.0,9.7
Ohio Street Beach,2016-09-18 20:00:00,20.4,1.51,1.570235000996614,0.13,3.0,10.3
Calumet Beach,2016-09-18 21:00:00,21.2,0.93,1.570235000996614,0.339,2.0,9.7
Ohio Street Beach,2016-09-18 21:00:00,20.1,1.54,1.570235000996614,0.119,3.0,10.3
Calumet Beach,2016-09-18 22:00:00,21.0,0.99,1.570235000996614,0.305,2.0,9.7
Ohio Street Beach,2016-09-18 22:00:00,19.4,1.74,1.570235000996614,0.108,3.0,10.3
Calumet Beach,2016-09-18 23:00:00,20.8,1.18,1.570235000996614,0.287,2.0,9.7
Ohio Street Beach,2016-09-18 23:00:00,19.2,1.47,1.570235000996614,0.114,2.0,10.2
Calumet Beach,2016-09-19 00:00:00,20.8,0.65,1.570235000996614,0.263,2.0,9.7
Ohio Street Beach,2016-09-19 00:00:00,19.1,1.4,1.570235000996614,0.12,2.0,10.2
Calumet Beach,2016-09-19 01:00:00,20.8,0.54,1.570235000996614,0.245,2.0,9.7
Ohio Street Beach,2016-09-19 01:00:00,18.9,1.41,1.570235000996614,0.109,2.0,10.2
Calumet Beach,2016-09-19 02:00:00,20.7,0.73,1.570235000996614,0.229,2.0,9.7
Ohio Street Beach,2016-09-19 02:00:00,18.8,1.41,1.570235000996614,0.107,2.0,10.2
Calumet Beach,2016-09-19 03:00:00,20.6,0.76,1.570235000996614,0.228,2.0,9.7
Ohio Street Beach,2016-09-19 03:00:00,19.2,1.3,1.570235000996614,0.103,2.0,10.2
Calumet Beach,2016-09-19 04:00:00,20.5,0.88,1.570235000996614,0.178,6.0,9.7
Ohio Street Beach,2016-09-19 04:00:00,19.1,1.32,1.570235000996614,0.089,2.0,10.2
Calumet Beach,2016-09-19 05:00:00,20.5,0.68,1.570235000996614,0.172,2.0,9.6
Ohio Street Beach,2016-09-19 05:00:00,19.2,3.77,1.570235000996614,0.082,2.0,10.2
Calumet Beach,2016-09-19 06:00:00,20.5,0.95,1.570235000996614,0.174,4.0,9.6
Ohio Street Beach,2016-09-19 06:00:00,19.3,1.06,1.570235000996614,0.087,3.0,10.2
Calumet Beach,2016-09-19 07:00:00,20.1,0.84,1.570235000996614,0.153,2.0,9.6
Ohio Street Beach,2016-09-19 07:00:00,19.3,6.75,1.570235000996614,0.088,3.0,10.2
Calumet Beach,2016-09-19 08:00:00,20.0,0.78,1.570235000996614,0.138,2.0,9.6
Ohio Street Beach,2016-09-19 08:00:00,19.2,1.01,1.570235000996614,0.081,2.0,10.2
Calumet Beach,2016-09-19 09:00:00,19.9,0.87,1.570235000996614,0.153,2.0,9.6
Ohio Street Beach,2016-09-19 09:00:00,19.7,2.85,1.570235000996614,0.086,3.0,10.2
Calumet Beach,2016-09-19 10:00:00,20.0,0.88,1.570235000996614,0.209,2.0,9.6
Ohio Street Beach,2016-09-19 10:00:00,20.0,3.23,1.570235000996614,0.103,2.0,10.2
Calumet Beach,2016-09-19 11:00:00,20.1,0.91,1.570235000996614,0.174,2.0,9.6
Ohio Street Beach,2016-09-19 11:00:00,20.4,0.78,1.570235000996614,0.115,3.0,10.2
Calumet Beach,2016-09-19 16:00:00,19.9,1.32,1.570235000996614,0.258,2.0,9.6
Ohio Street Beach,2016-09-19 16:00:00,20.7,0.87,1.570235000996614,0.114,3.0,10.2
Calumet Beach,2016-09-19 17:00:00,20.3,1.69,1.570235000996614,0.25,2.0,9.6
Ohio Street Beach,2016-09-19 17:00:00,20.3,0.87,1.570235000996614,0.114,3.0,10.2
Calumet Beach,2016-09-19 22:00:00,19.9,1.02,1.570235000996614,0.175,3.0,9.5
Ohio Street Beach,2016-09-19 22:00:00,19.9,0.99,1.570235000996614,0.086,3.0,10.1
Calumet Beach,2016-09-20 00:00:00,19.3,0.91,1.570235000996614,0.184,2.0,9.5
Ohio Street Beach,2016-09-20 00:00:00,19.8,1.34,1.570235000996614,0.12,2.0,10.1
Calumet Beach,2016-09-20 03:00:00,19.4,0.6,1.570235000996614,0.149,6.0,9.5
Ohio Street Beach,2016-09-20 03:00:00,19.7,8.05,1.570235000996614,0.163,4.0,10.1
Calumet Beach,2016-09-20 04:00:00,19.4,0.84,1.570235000996614,0.177,4.0,9.5
Ohio Street Beach,2016-09-20 04:00:00,19.7,1.25,1.570235000996614,0.146,4.0,10.1
Calumet Beach,2016-09-20 05:00:00,19.3,1.11,1.570235000996614,0.253,4.0,9.5
Ohio Street Beach,2016-09-20 05:00:00,19.7,1.22,1.570235000996614,0.151,4.0,10.1
Ohio Street Beach,2016-09-20 15:00:00,21.5,1.07,1.570235000996614,0.162,4.0,10.1
Calumet Beach,2016-09-19 12:00:00,20.5,0.93,1.570235000996614,0.196,3.0,9.6
Ohio Street Beach,2016-09-19 12:00:00,20.6,1.22,1.570235000996614,0.106,3.0,10.2
Calumet Beach,2016-09-19 13:00:00,20.6,1.14,1.570235000996614,0.183,2.0,9.6
Ohio Street Beach,2016-09-19 13:00:00,21.4,0.98,1.570235000996614,0.105,2.0,10.2
Calumet Beach,2016-09-19 14:00:00,20.3,1.2,1.570235000996614,0.15,3.0,9.6
Ohio Street Beach,2016-09-19 14:00:00,21.2,1.0,1.570235000996614,0.107,3.0,10.2
Calumet Beach,2016-09-19 15:00:00,20.2,1.25,1.570235000996614,0.172,2.0,9.6
Ohio Street Beach,2016-09-19 15:00:00,21.0,0.98,1.570235000996614,0.121,3.0,10.2
Calumet Beach,2016-09-19 18:00:00,19.9,1.76,1.570235000996614,0.24,2.0,9.6
Ohio Street Beach,2016-09-19 18:00:00,20.2,0.84,1.570235000996614,0.124,4.0,10.2
Calumet Beach,2016-09-19 19:00:00,20.0,0.96,1.570235000996614,0.202,3.0,9.6
Ohio Street Beach,2016-09-19 19:00:00,20.3,0.78,1.570235000996614,0.118,3.0,10.2
Calumet Beach,2016-09-19 20:00:00,20.2,1.19,1.570235000996614,0.17,4.0,9.6
Ohio Street Beach,2016-09-19 20:00:00,20.1,1.03,1.570235000996614,0.11,3.0,10.2
Calumet Beach,2016-09-19 21:00:00,20.2,0.81,1.570235000996614,0.172,3.0,9.5
Ohio Street Beach,2016-09-19 21:00:00,20.0,1.02,1.570235000996614,0.087,2.0,10.2
Calumet Beach,2016-09-19 23:00:00,19.5,1.03,1.570235000996614,0.159,3.0,9.5
Ohio Street Beach,2016-09-19 23:00:00,19.7,1.01,1.570235000996614,0.153,2.0,10.1
Calumet Beach,2016-09-20 01:00:00,19.4,1.06,1.570235000996614,0.164,3.0,9.5
Ohio Street Beach,2016-09-20 01:00:00,19.8,2.4,1.570235000996614,0.143,3.0,10.1
Calumet Beach,2016-09-20 02:00:00,19.4,0.66,1.570235000996614,0.146,3.0,9.5
Ohio Street Beach,2016-09-20 02:00:00,19.7,1.04,1.570235000996614,0.172,4.0,10.1
Calumet Beach,2016-09-20 06:00:00,19.2,0.74,1.570235000996614,0.257,4.0,9.5
Ohio Street Beach,2016-09-20 06:00:00,19.6,1.55,1.570235000996614,0.159,4.0,10.1
Calumet Beach,2016-09-20 07:00:00,19.1,0.9,1.570235000996614,0.273,4.0,9.5
Ohio Street Beach,2016-09-20 07:00:00,19.5,1.09,1.570235000996614,0.171,4.0,10.1
Calumet Beach,2016-09-20 08:00:00,19.1,0.72,1.570235000996614,0.308,4.0,9.5
Ohio Street Beach,2016-09-20 08:00:00,19.5,1.18,1.570235000996614,0.181,3.0,10.1
Calumet Beach,2016-09-20 09:00:00,19.2,0.93,1.570235000996614,0.359,3.0,9.4
Ohio Street Beach,2016-09-20 09:00:00,19.6,2.33,1.570235000996614,0.192,3.0,10.1
Ohio Street Beach,2016-09-21 05:00:00,19.6,11.79,1.570235000996614,0.123,2.0,10.0
Ohio Street Beach,2016-09-22 06:00:00,19.1,1.14,1.570235000996614,0.129,3.0,9.7
Ohio Street Beach,2017-06-18 15:00:00,18.6,0.52,1.570235000996614,0.187,3.0,9.7
Ohio Street Beach,2017-07-11 06:00:00,21.5,1.05,1.570235000996614,0.187,3.0,10.7
Ohio Street Beach,2017-07-11 07:00:00,21.5,0.97,1.570235000996614,0.187,3.0,10.7
Calumet Beach,2016-09-20 10:00:00,19.4,0.89,1.570235000996614,0.378,4.0,9.4
Ohio Street Beach,2016-09-20 10:00:00,19.9,2.13,1.570235000996614,0.188,4.0,10.1
Calumet Beach,2016-09-20 11:00:00,19.7,0.95,1.570235000996614,0.386,3.0,9.4
Ohio Street Beach,2016-09-20 11:00:00,20.4,3.08,1.570235000996614,0.192,4.0,10.1
Calumet Beach,2016-09-20 12:00:00,21.5,3.77,1.570235000996614,0.387,3.0,9.4
Ohio Street Beach,2016-09-20 12:00:00,20.9,3.01,1.570235000996614,0.209,4.0,10.1
Ohio Street Beach,2017-06-18 16:00:00,19.0,0.72,1.570235000996614,0.187,3.0,9.7
Ohio Street Beach,2016-09-20 13:00:00,20.9,1.25,1.570235000996614,0.187,4.0,10.1
Ohio Street Beach,2016-09-20 14:00:00,21.2,2.02,1.570235000996614,0.17,4.0,10.1
Ohio Street Beach,2017-06-18 17:00:00,19.1,0.75,1.570235000996614,0.187,3.0,9.7
Ohio Street Beach,2017-06-18 18:00:00,19.2,0.79,1.570235000996614,0.187,3.0,9.6
Ohio Street Beach,2016-09-20 16:00:00,21.7,1.42,1.570235000996614,0.164,3.0,10.0
Ohio Street Beach,2017-06-18 19:00:00,19.2,0.95,1.570235000996614,0.187,3.0,9.6
Ohio Street Beach,2016-09-20 17:00:00,21.1,1.31,1.570235000996614,0.151,4.0,10.0
Ohio Street Beach,2017-06-18 20:00:00,18.1,0.96,1.570235000996614,0.187,3.0,9.6
Ohio Street Beach,2016-09-20 18:00:00,20.8,1.35,1.570235000996614,0.146,3.0,10.0
Ohio Street Beach,2017-06-18 21:00:00,18.0,0.96,1.570235000996614,0.187,3.0,9.6
Ohio Street Beach,2016-09-20 19:00:00,20.6,1.32,1.570235000996614,0.156,3.0,10.0
Ohio Street Beach,2017-06-18 22:00:00,17.8,0.89,1.570235000996614,0.187,3.0,9.6
Ohio Street Beach,2017-06-18 23:00:00,17.6,0.82,1.570235000996614,0.187,3.0,9.6
Ohio Street Beach,2016-09-20 21:00:00,20.0,0.74,1.570235000996614,0.136,3.0,10.0
Ohio Street Beach,2017-06-19 00:00:00,17.6,0.78,1.570235000996614,0.187,3.0,9.6
Ohio Street Beach,2017-06-19 01:00:00,17.5,0.76,1.570235000996614,0.187,3.0,9.6
Ohio Street Beach,2017-06-19 02:00:00,17.4,0.79,1.570235000996614,0.187,3.0,9.6
Ohio Street Beach,2017-06-19 03:00:00,17.3,0.74,1.570235000996614,0.187,3.0,9.6
Ohio Street Beach,2017-06-19 04:00:00,17.3,0.75,1.570235000996614,0.187,3.0,9.5
Ohio Street Beach,2017-06-19 05:00:00,17.4,0.86,1.570235000996614,0.187,3.0,9.5
Ohio Street Beach,2017-06-19 06:00:00,17.2,0.79,1.570235000996614,0.187,3.0,9.5
Ohio Street Beach,2016-09-21 04:00:00,19.7,4.71,1.570235000996614,0.127,3.0,10.0
Ohio Street Beach,2016-09-21 17:00:00,20.2,0.93,1.570235000996614,0.098,3.0,9.9
Ohio Street Beach,2016-09-20 20:00:00,20.5,2.06,1.570235000996614,0.139,3.0,10.0
Ohio Street Beach,2016-09-20 22:00:00,20.1,1.12,1.570235000996614,0.139,3.0,10.0
Ohio Street Beach,2016-09-20 23:00:00,19.9,1.29,1.570235000996614,0.137,4.0,10.0
Ohio Street Beach,2016-09-21 00:00:00,19.8,3.04,1.570235000996614,0.134,3.0,10.0
Ohio Street Beach,2016-09-21 01:00:00,19.7,1.04,1.570235000996614,0.143,3.0,10.0
Ohio Street Beach,2016-09-21 12:00:00,20.3,0.73,1.570235000996614,0.185,3.0,9.9
Ohio Street Beach,2016-09-21 13:00:00,20.4,0.76,1.570235000996614,0.167,4.0,9.9
Ohio Street Beach,2017-06-19 07:00:00,17.2,0.81,1.570235000996614,0.187,3.0,9.5
Ohio Street Beach,2017-07-11 08:00:00,21.6,1.01,1.570235000996614,0.187,3.0,10.7
Ohio Street Beach,2017-07-21 20:00:00,23.6,1.6,1.570235000996614,0.187,3.0,12.5
Ohio Street Beach,2017-07-25 18:00:00,23.5,2.55,1.570235000996614,0.187,3.0,11.8
Ohio Street Beach,2017-07-25 19:00:00,23.4,2.04,1.570235000996614,0.187,3.0,11.8
Ohio Street Beach,2017-07-25 20:00:00,23.2,2.14,1.570235000996614,0.187,3.0,11.8
Ohio Street Beach,2017-07-25 21:00:00,23.0,2.04,1.570235000996614,0.187,3.0,11.8
Ohio Street Beach,2017-07-25 22:00:00,22.9,1.87,1.570235000996614,0.187,3.0,11.8
Ohio Street Beach,2017-07-25 23:00:00,22.8,1.75,1.570235000996614,0.187,3.0,11.8
Ohio Street Beach,2017-07-26 00:00:00,22.6,1.73,1.570235000996614,0.187,3.0,11.8
Ohio Street Beach,2017-07-26 01:00:00,22.6,1.79,1.570235000996614,0.187,3.0,11.8
Ohio Street Beach,2017-07-26 02:00:00,22.6,1.84,1.570235000996614,0.187,3.0,11.8
Ohio Street Beach,2017-07-26 03:00:00,22.5,1.62,1.570235000996614,0.187,3.0,11.8
Ohio Street Beach,2017-07-26 04:00:00,22.5,1.53,1.570235000996614,0.187,3.0,11.7
Ohio Street Beach,2017-07-26 05:00:00,22.5,1.53,1.570235000996614,0.187,3.0,11.7
Ohio Street Beach,2017-07-26 06:00:00,22.4,1.33,1.570235000996614,0.187,3.0,11.7
Ohio Street Beach,2017-07-26 07:00:00,22.3,1.39,1.570235000996614,0.187,3.0,11.7
Ohio Street Beach,2017-07-26 08:00:00,22.4,1.48,1.570235000996614,0.187,3.0,11.7
Ohio Street Beach,2017-07-26 09:00:00,22.5,1.45,1.570235000996614,0.187,3.0,11.7
Ohio Street Beach,2017-07-26 10:00:00,22.8,1.44,1.570235000996614,0.187,3.0,11.7
Ohio Street Beach,2017-07-26 11:00:00,23.0,1.57,1.570235000996614,0.187,3.0,11.7
Ohio Street Beach,2017-07-26 12:00:00,23.3,1.61,1.570235000996614,0.187,3.0,11.7
Ohio Street Beach,2017-07-26 13:00:00,23.6,1.82,1.570235000996614,0.187,3.0,11.7
Ohio Street Beach,2016-09-21 02:00:00,19.7,1.59,1.570235000996614,0.143,3.0,10.0
Ohio Street Beach,2016-09-21 03:00:00,19.7,1.93,1.570235000996614,0.14,3.0,10.0
Ohio Street Beach,2016-09-21 06:00:00,19.6,0.98,1.570235000996614,0.123,3.0,9.9
Ohio Street Beach,2016-09-21 07:00:00,19.6,5.58,1.570235000996614,0.12,3.0,9.9
Ohio Street Beach,2016-09-21 08:00:00,19.6,1.21,1.570235000996614,0.179,3.0,9.9
Ohio Street Beach,2016-09-21 09:00:00,19.6,1.02,1.570235000996614,0.18,3.0,9.9
Ohio Street Beach,2016-09-21 10:00:00,19.7,0.86,1.570235000996614,0.186,4.0,9.9
Ohio Street Beach,2016-09-21 11:00:00,20.1,0.84,1.570235000996614,0.19,4.0,9.9
Ohio Street Beach,2016-09-21 14:00:00,20.5,1.02,1.570235000996614,0.167,3.0,9.9
Ohio Street Beach,2016-09-21 15:00:00,20.5,0.98,1.570235000996614,0.147,4.0,9.9
Ohio Street Beach,2016-09-21 16:00:00,20.2,0.93,1.570235000996614,0.113,3.0,9.9
Ohio Street Beach,2016-09-21 18:00:00,20.0,1.44,1.570235000996614,0.108,3.0,9.9
Ohio Street Beach,2016-09-21 20:00:00,19.9,1.07,1.570235000996614,0.18,3.0,9.8
Ohio Street Beach,2017-06-19 08:00:00,17.2,0.64,1.570235000996614,0.187,3.0,9.5
Ohio Street Beach,2017-06-19 09:00:00,17.2,0.64,1.570235000996614,0.187,3.0,9.5
Ohio Street Beach,2017-06-19 10:00:00,17.4,0.64,1.570235000996614,0.187,3.0,9.5
Ohio Street Beach,2017-06-19 11:00:00,17.8,0.7,1.570235000996614,0.187,3.0,9.5
Ohio Street Beach,2017-06-19 12:00:00,17.8,0.65,1.570235000996614,0.187,3.0,9.5
Ohio Street Beach,2017-06-19 13:00:00,18.1,0.58,1.570235000996614,0.187,3.0,9.4
Ohio Street Beach,2017-06-19 14:00:00,18.3,0.64,1.570235000996614,0.187,3.0,9.4
Ohio Street Beach,2017-06-19 15:00:00,18.7,0.85,1.570235000996614,0.187,3.0,9.0
Ohio Street Beach,2017-06-19 16:00:00,19.2,0.98,1.570235000996614,0.187,3.0,9.4
Ohio Street Beach,2017-06-19 17:00:00,18.9,0.96,1.570235000996614,0.187,3.0,9.4
Ohio Street Beach,2017-06-19 18:00:00,19.1,1.07,1.570235000996614,0.187,3.0,9.4
Ohio Street Beach,2017-06-19 19:00:00,18.7,1.04,1.570235000996614,0.187,3.0,9.4
Ohio Street Beach,2017-06-19 20:00:00,18.2,1.06,1.570235000996614,0.187,3.0,9.4
Ohio Street Beach,2017-06-19 21:00:00,17.8,0.89,1.570235000996614,0.187,3.0,9.4
Ohio Street Beach,2017-06-20 12:00:00,18.6,0.6,1.570235000996614,0.187,3.0,13.2
Ohio Street Beach,2017-06-20 13:00:00,18.4,0.56,1.570235000996614,0.187,3.0,13.1
Ohio Street Beach,2017-06-20 14:00:00,18.8,0.71,1.570235000996614,0.187,3.0,13.1
Ohio Street Beach,2017-06-20 15:00:00,18.3,0.63,1.570235000996614,0.187,3.0,13.0
Ohio Street Beach,2017-06-20 16:00:00,18.8,3.07,1.570235000996614,0.187,3.0,13.0
Ohio Street Beach,2017-06-20 17:00:00,18.3,2.41,1.570235000996614,0.187,3.0,13.0
Ohio Street Beach,2017-06-20 18:00:00,17.9,5.49,1.570235000996614,0.187,3.0,12.9
Ohio Street Beach,2016-09-21 19:00:00,19.7,1.17,1.570235000996614,0.157,3.0,9.9
Ohio Street Beach,2016-09-21 21:00:00,19.7,1.12,1.570235000996614,0.172,3.0,9.8
Ohio Street Beach,2016-09-21 22:00:00,19.4,1.19,1.570235000996614,0.178,4.0,9.8
Ohio Street Beach,2016-09-21 23:00:00,19.5,1.08,1.570235000996614,0.164,3.0,9.8
Ohio Street Beach,2017-06-20 19:00:00,17.5,3.91,1.570235000996614,0.187,3.0,12.9
Ohio Street Beach,2017-07-11 09:00:00,21.7,0.97,1.570235000996614,0.187,3.0,10.7
Ohio Street Beach,2017-07-11 10:00:00,21.9,0.92,1.570235000996614,0.187,3.0,10.7
